,avgPrice,numListings
2015-02-08,29.1469721114,1.0
2015-02-09,29.2957632886,1.0
2015-02-10,31.2456887137,1.125
2015-02-11,33.1956141389,1.25
2015-02-12,35.1455395641,1.375
2015-02-13,37.0954649893,1.5
2015-02-14,39.0453904145,1.625
2015-02-15,40.9953158396,1.75
2015-02-16,42.9452412648,1.875
2015-02-17,44.89516669,2.0
2015-02-18,35.16483422,1.5
2015-02-19,25.43450175,1.0
2015-02-20,24.944691217,1.0
2015-02-21,24.454880684,1.0
2015-02-22,29.8881729013,1.66666666667
2015-02-23,35.3214651187,2.33333333333
2015-02-24,40.754757336,3.0
2015-02-25,28.6446420863,2.0
2015-02-26,16.5345268367,1.0
2015-02-27,25.5388788558,1.0
2015-02-28,34.543230875,1.0
2015-03-01,89.5103669422,1.0
2015-03-02,144.477503009,1.0
